id,mssubclass,lotfrontage,lotarea,overallqual,overallcond,yearbuilt,yearremodadd,masvnrarea,bsmtfinsf1,bsmtfinsf2,bsmtunfsf,totalbsmtsf,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,totrmsabvgrd,fireplaces,garageyrblt,garagecars,garagearea,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,alley,utilities,landslope,exterqual,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfintype2,heatingqc,electrical,kitchenqual,functional,fireplacequ,garagefinish,garagequal,garagecond,paveddrive,poolqc,fence,mszoning_FV,mszoning_RH,mszoning_RL,mszoning_RM,street_Pave,lotshape_IR2,lotshape_IR3,lotshape_Reg,landcontour_HLS,landcontour_Low,landcontour_Lvl,lotconfig_CulDSac,lotconfig_FR2,lotconfig_FR3,lotconfig_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition1_Feedr,condition1_Norm,condition1_PosA,condition1_PosN,condition1_RRAe,condition1_RRAn,condition1_RRNe,condition2_Norm,condition2_PosA,condition2_RRNn,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,housestyle_1.5Unf,housestyle_1Story,housestyle_2.5Fin,housestyle_2.5Unf,housestyle_2Story,housestyle_SFoyer,housestyle_SLvl,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofmatl_Membran,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,exterior1st_BrkFace,exterior1st_CemntBd,exterior1st_HdBoard,exterior1st_MetalSd,exterior1st_Plywood,exterior1st_Stone,exterior1st_Stucco,exterior1st_VinylSd,exterior1st_Wd Sdng,exterior1st_WdShing,exterior2nd_Brk Cmn,exterior2nd_BrkFace,exterior2nd_CmentBd,exterior2nd_HdBoard,exterior2nd_ImStucc,exterior2nd_MetalSd,exterior2nd_Plywood,exterior2nd_Stone,exterior2nd_Stucco,exterior2nd_VinylSd,exterior2nd_Wd Sdng,exterior2nd_Wd Shng,masvnrtype_BrkCmn,masvnrtype_BrkFace,masvnrtype_None,masvnrtype_Stone,extercond_Fa,extercond_Gd,extercond_TA,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,heating_GasW,heating_Grav,heating_Wall,centralair_Y,garagetype_Attchd,garagetype_Basment,garagetype_BuiltIn,garagetype_CarPort,garagetype_Detchd,miscfeature_Gar2,miscfeature_Othr,miscfeature_Shed,saletype_ConLD,saletype_ConLI,saletype_ConLw,saletype_New,saletype_Oth,saletype_WD,salecondition_Alloca,salecondition_Family,salecondition_Normal,salecondition_Partial
559,0.09119764751910044,-0.02754234805774876,2.178722739810587,0.6951442549870455,-0.5228141630173405,0.837525821900744,0.5937228264880355,-0.5022248287408667,0.3862819082282678,-0.3020491124934454,-1.011223175344357,-0.7533887590934053,-1.0654909863505768,0.9303942451241206,-0.12157455702605537,-0.042930826260275674,-0.8380524814062785,3.857142191942235,0.8418084776045859,1.1745630213285783,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,0.6283608892722902,0.29655954699618126,0.3634187223485291,-0.2393651840841517,1.6174326905908243,-0.28197574771854056,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,0.649481393612617,0.14364906656475543,0,4,3,3,4,3,4,6,1,5,5,3,8,3,1,3,3,3,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
366,0.3332859482061671,0.03489837890547034,0.15624002665938985,-0.7066659829702565,1.2359615927552787,-1.7870749801244106,0.5937228264880355,-0.5022248287408667,0.05767371808179728,-0.3020491124934454,-0.800926287311456,-0.8882488861986855,-1.2137073780210796,0.8239503414410502,-0.12157455702605537,-0.2400589295742937,-0.8380524814062785,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,-0.9213129254870741,0.2300576941198729,-0.9120412166631359,0.03906370904483076,-0.8141670046371435,1.617004527169246,3.2012648148178484,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,0.2881083621055968,0.8926763422240807,0,4,3,3,3,2,1,3,1,4,4,3,8,0,1,3,2,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
424,0.09119764751910044,0.6905260120192709,-0.11325552356376198,1.3960493739656965,-0.5228141630173405,0.9065942640593008,0.6427852742281611,1.7930580375754963,1.2344462909036173,-0.3020491124934454,-0.18159039728049478,0.9997928932752378,0.8613221053659601,1.978275341381902,-0.12157455702605537,2.2453012749534236,1.0737547418017945,-0.23546507567089225,0.8418084776045859,1.1745630213285783,1.4635221084871746,-0.22231727917043131,1.002273296317376,0.6283608892722902,0.3007159128009505,1.6388786613601942,1.0629635095836694,-0.8141670046371435,0.5062802154424274,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.07326466940142337,0.14364906656475543,0,4,3,4,4,3,1,6,1,4,5,4,8,3,3,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
959,-0.8771555552291661,0.22222055979512764,-0.24890764615930822,0.6951442549870455,-0.5228141630173405,1.0792653694556924,0.8880975129287894,-0.5022248287408667,0.5972128410925563,-0.3020491124934454,0.1742966440059531,0.6851192633629173,0.5154838581347868,-0.7656119535594672,-0.12157455702605537,-0.25358732882133417,1.0737547418017945,-0.23546507567089225,0.8418084776045859,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,-0.9213129254870741,0.3111068273128737,0.3634187223485291,0.32198339077266774,-0.8141670046371435,0.02257769259365163,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,1.3722274566266575,-0.6053782090945697,0,4,3,4,4,3,2,6,1,5,5,4,8,0,2,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
807,0.5753742488932337,0.5344241946112231,-0.013777300327028083,-0.7066659829702565,-0.5228141630173405,-0.1639665893983281,-0.8781506057157337,-0.5022248287408667,-0.06666451602767805,2.3424466402851083,-1.0689970456830662,-0.15953100640173265,-0.41281880548573097,-0.7656119535594672,-0.12157455702605537,-0.9435356904203972,-0.8380524814062785,-0.23546507567089225,0.8418084776045859,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,-0.9213129254870741,0.2362922428270268,-0.9120412166631359,-0.3381625332589519,-0.18784587101781852,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,1.3722274566266575,-1.3544054847538949,0,4,3,3,3,3,3,5,3,4,5,3,8,0,3,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1134,0.09119764751910044,0.6905260120192709,0.0003305204229087256,1.3960493739656965,-0.5228141630173405,0.8029916008214657,0.49559793100778426,-0.5022248287408667,0.34187539604631234,-0.3020491124934454,-0.04293310846759301,0.19063213064355639,0.008427781367277076,1.3112268783013277,-0.12157455702605537,1.0663979119970415,-0.8380524814062785,-0.23546507567089225,0.8418084776045859,1.1745630213285783,0.26847609148981744,-0.22231727917043131,1.002273296317376,0.6283608892722902,0.2944813640937966,0.3634187223485291,0.03008213184712165,-0.8141670046371435,2.1007070500180216,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.07326466940142337,0.8926763422240807,0,4,3,4,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
980,-0.8771555552291661,0.6905260120192709,-0.18270941033268165,-0.7066659829702565,0.3565737148689691,-0.3021034737154415,-1.0744003966762363,-0.5022248287408667,0.4906372118558632,-0.3020491124934454,-0.21394376467017187,0.17407036064817108,-0.04617825766922397,-0.7656119535594672,-0.12157455702605537,-0.6710350770157253,1.0737547418017945,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.8515936960264185,-0.9213129254870741,0.22797951121748825,0.3634187223485291,0.09295317223108543,-0.8141670046371435,0.7570889309936446,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.07326466940142337,0.8926763422240807,0,4,3,3,3,3,1,3,1,3,5,3,8,0,1,3,3,3,0,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
355,-0.1508906531679662,0.06611874238707989,-0.2579511209990113,-0.00576086399160556,-0.5228141630173405,-1.0963905585388436,0.7409101697084124,-0.5022248287408667,-0.09330842333685134,-0.3020491124934454,-0.024445469959206108,-0.2541696920896486,0.1384421600256129,0.187652339424474,-0.12157455702605537,0.24503081485529968,-0.8380524814062785,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,-0.9265699255075396,-0.22231727917043131,-0.2336380319118204,2.1780347040316546,0.18018130446264163,-0.9120412166631359,-0.9848360914940079,-0.8141670046371435,-0.6761037292990245,1.3817978926619552,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.07326466940142337,-1.3544054847538949,0,4,3,3,3,3,1,2,1,5,5,3,8,4,1,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1357,-0.8771555552291661,-1.8071030665094931,-0.0631546729518069,-0.7066659829702565,-0.5228141630173405,-0.19850081047760645,-0.9272130534558594,-0.18680540736546797,-0.19988405257354447,-0.3020491124934454,-0.08915220473856027,-0.4339831948966889,-0.6416441119244021,-0.7656119535594672,-0.12157455702605537,-1.1136069952403342,-0.8380524814062785,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.8515936960264185,-0.9213129254870741,0.23421405992464217,-0.9120412166631359,-0.8770571651214986,-0.8141670046371435,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,1.3722274566266575,0.14364906656475543,0,4,3,3,3,3,1,3,1,3,5,3,8,0,2,3,3,3,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
307,0.09119764751910044,1.8144590973572148,0.6597807057340574,0.6951442549870455,-0.5228141630173405,0.630320495425074,0.29934814004728166,0.69151636600295,0.599433166701654,-0.3020491124934454,-1.3000925270379025,-0.8220018062171444,-0.04357797009605725,1.8860239581899076,-0.12157455702605537,1.497374059438473,1.0737547418017945,-0.23546507567089225,0.8418084776045859,1.1745630213285783,1.4635221084871746,-0.22231727917043131,1.002273296317376,0.6283608892722902,0.2840904495818734,1.6388786613601942,1.2875029395263973,0.3555798184460076,0.11215223386194345,3.3005084651172605,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.07326466940142337,-0.6053782090945697,0,4,3,4,4,3,1,5,1,4,5,4,8,3,2,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
797,-0.8771555552291661,0.40954274068478497,-0.2946676288482058,-0.00576086399160556,-0.5228141630173405,0.1813756213944554,-0.3875261283144773,0.2159609306985027,-0.9547947596667876,-0.3020491124934454,0.22513764990401708,-0.9166404919050603,0.3802689043301175,-0.7656119535594672,-0.12157455702605537,-0.3540840089422061,-0.8380524814062785,-0.23546507567089225,-0.9240541334625051,1.1745630213285783,0.26847609148981744,-0.22231727917043131,0.38431763220277776,0.6283608892722902,0.25707407185087316,0.3634187223485291,0.3085110249761041,0.4568964724138396,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.7960107324154638,-0.6053782090945697,0,4,3,3,3,3,1,1,1,5,5,3,8,3,2,3,3,3,0,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
100,-0.8771555552291661,0.5968649215744423,-0.09155118394847458,-1.4075711019489074,-0.5228141630173405,-0.4402403580325549,-1.2706501876367389,-0.5022248287408667,0.30857051190984575,-0.3020491124934454,-0.41961874307597613,-0.23051002066766962,0.22425164994011454,-0.7656119535594672,-0.12157455702605537,-0.4700417167739814,1.0737547418017945,-0.23546507567089225,-0.9240541334625051,1.1745630213285783,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,-0.9213129254870741,-3.8514935261635515,-2.1875011556748007,-2.0626253552191014,2.42796592233348,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,0.4277062929084182,-1.8801298269365245,1.6417036178834057,0,4,3,3,3,3,1,5,1,2,5,3,8,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
756,2.512080654389767,-0.7456107081347684,-1.19304641942431,-0.00576086399160556,-0.5228141630173405,0.941128485138579,0.6918477219682868,3.83600536679154,-0.10885070260053575,-0.3020491124934454,-0.4958802519230721,-0.7533887590934053,-1.0316872478994095,0.9587792861062727,-0.12157455702605537,0.005384885336297369,-0.8380524814062785,-0.23546507567089225,0.8418084776045859,1.1745630213285783,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,-0.9213129254870741,0.30279409570333515,0.3634187223485291,-0.0866783717230968,-0.8141670046371435,-0.24614593121122383,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-1.157383763922484,0.8926763422240807,1,4,3,3,4,3,1,6,1,4,5,3,8,0,1,3,3,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
272,-0.8771555552291661,0.47198346764800403,5.295465908565857,0.6951442549870455,1.2359615927552787,-0.6129114634289466,0.9862224084090406,-0.5022248287408667,-0.4530011720106907,5.554407106680726,-1.0782408649372595,0.7986856861884164,0.5830913350371214,-0.7656119535594672,-0.12157455702605537,-0.20333898876089818,1.0737547418017945,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,-0.9265699255075396,-0.22231727917043131,-0.8515936960264185,2.1780347040316546,0.20927586509602653,0.3634187223485291,-0.09116916032195135,-0.06810800723765344,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.7960107324154638,0.14364906656475543,0,4,1,3,4,3,4,2,6,5,5,3,5,3,1,3,3,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
241,-0.8771555552291661,0.5344241946112231,-0.1494294229225743,1.3960493739656965,-0.5228141630173405,1.2519364748520843,1.1334097516294175,-0.32753099536372277,1.4387162469406125,-0.3020491124934454,-0.17234657802630132,1.226925738926236,1.1109497123899648,-0.7656119535594672,-0.12157455702605537,0.18898458940327495,1.0737547418017945,-0.23546507567089225,0.8418084776045859,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,0.38431763220277776,-0.9213129254870741,0.32149774182479685,0.3634187223485291,1.3054660939218155,0.5121601018508389,2.3336008573155804,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.7960107324154638,1.6417036178834057,0,4,3,4,4,3,3,6,1,5,5,4,8,0,2,3,3,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
598,1.5437274516415003,-0.15242380198418695,-1.0678847276428194,0.6951442549870455,-0.5228141630173405,1.1828680326935275,1.084347303889292,-0.15283716198657887,-0.9547947596667876,-0.3020491124934454,1.607088628405938,0.4982078591292832,0.6845025503906234,-0.7656119535594672,-0.12157455702605537,-0.12796647867024424,-0.8380524814062785,7.9497494595553615,-2.689916744529596,3.097054065207193,-0.9265699255075396,-0.22231727917043131,0.38431763220277776,0.6283608892722902,0.3173413760200276,1.6388786613601942,0.8474056568386508,0.2911055841028418,-0.3894651972404907,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-1.5187567954295043,-0.6053782090945697,0,4,3,4,5,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
947,0.5753742488932337,0.3783223772031754,-0.3008171917392039,-0.7066659829702565,0.3565737148689691,-0.4402403580325549,-1.2706501876367389,0.11890880104453386,0.7060087959383472,1.3177045360834188,-1.0643751360559695,0.22848760491872275,0.01362835651361051,-0.7656119535594672,-0.12157455702605537,-0.6265846223468781,1.0737547418017945,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,0.6283608892722902,0.21966677960794972,-0.9120412166631359,1.512042369469125,-0.022054982706820714,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-1.157383763922484,-1.3544054847538949,0,4,3,3,3,3,3,5,4,3,5,3,8,3,2,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
359,0.5753742488932337,1.0651703737985856,-0.5238292812862819,-0.7066659829702565,-1.4022020409036502,-0.47477457911183324,-1.3197126353768645,0.08008794918294632,-0.28869707693745544,1.3177045360834188,-0.2185656742972686,0.03447829925849505,0.5544881717322875,-0.7656119535594672,-0.12157455702605537,-0.22459790186339032,-0.8380524814062785,3.857142191942235,-0.9240541334625051,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,-0.9213129254870741,0.21758859670556507,-0.9120412166631359,-0.7692782387489893,0.7332146195988359,-0.6761037292990245,4.458351051943739,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,0.2881083621055968,-1.3544054847538949,0,4,3,3,3,3,3,4,3,5,3,4,6,0,1,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
985,0.8174625495803004,0.5344241946112231,0.054048760970745034,-0.7066659829702565,-0.5228141630173405,0.1813756213944554,-0.3875261283144773,-0.5022248287408667,-0.9547947596667876,-0.3020491124934454,-1.3000925270379025,-2.4781788057556735,0.4244737930739517,0.25624952179800825,-0.12157455702605537,0.5136661713322458,-0.8380524814062785,-0.23546507567089225,0.8418084776045859,-0.7479280225500364,1.4635221084871746,4.048514662787863,1.002273296317376,-0.9213129254870741,0.25707407185087316,0.3634187223485291,0.3579096995635042,-0.8141670046371435,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,0.649481393612617,0.8926763422240807,0,4,3,3,0,0,0,0,0,3,5,4,8,0,1,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
